0.354753
0.347279
0.346293
0.346818
0.346528
0.346240
0.346534
0.348348
0.346154
0.349495
0.346736
0.349236
0.347206
0.347747
0.347582
0.347256
0.347225
0.347957
0.360710
0.347425
0.346772
0.346177
0.347942
0.348345
0.346254
0.346479
0.347041
0.347948
0.345948
0.346853
0.348262
0.346082
0.345945
0.346025
0.348383
0.347070
0.345808
0.346522
0.347275
0.347566
0.349018
0.346483
0.347231
0.348193
0.348689
0.345548
0.346670
0.346434
0.346579
0.348230
0.346722
0.347698
0.348709
0.346015
0.347469
0.348530
0.346319
0.346509
0.347065
0.347837
0.347590
0.345994
0.345782
0.346961
0.345846
0.348096
0.347877
0.346537
0.347521
0.347704
0.346295
0.346433
0.347476
0.346947
0.346916
0.346503
0.345797
0.348130
0.347029
0.346619
0.347263
0.349051
0.347101
0.352077
0.347590
0.346347
0.347349
0.345807
0.348045
0.346134
0.347405
0.348469
0.346283
0.345811
0.347373
0.347243
0.345952
0.346303
0.347242
0.360601
