0.219844
0.216354
0.214306
0.213334
0.214311
0.213000
0.214685
0.213180
0.213078
0.213481
0.213680
0.212866
0.215293
0.213115
0.215009
0.213414
0.213337
0.213349
0.213479
0.212897
